name,rating,review_count,price,categories,city,state,zip_code,latitude,longitude,address,url
Centro Pizza,4.5,214,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",Burlingame,CA,94010,37.5852663,-122.3656537,"1326 Broadway Burlingame, CA 94010",https://www.yelp.com/biz/centro-pizza-burlingame?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Seniore's Pizza,3.5,377,$$,"[{'alias': 'pizza', 'title': 'Pizza'}]",San Bruno,CA,94066,37.627449,-122.416373,"730 Kains Ave San Bruno, CA 94066",https://www.yelp.com/biz/seniores-pizza-san-bruno-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Totoro Ramen,4.5,393,$$,"[{'alias': 'ramen', 'title': 'Ramen'}]",San Mateo,CA,94401,37.580107,-122.3329028,"856 N Delaware St San Mateo, CA 94401",https://www.yelp.com/biz/totoro-ramen-san-mateo-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Thai Satay Restaurant & Bar,3.5,545,$$,"[{'alias': 'thai', 'title': 'Thai'}]",South San Francisco,CA,94080,37.6549432,-122.4097751,"265 Grand Ave South San Francisco, CA 94080",https://www.yelp.com/biz/thai-satay-restaurant-and-bar-south-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Root Chinese Restaurant,3.5,153,$$,"[{'alias': 'chinese', 'title': 'Chinese'}]",South San Francisco,CA,94080,37.65122,-122.43075,"744 El Camino Real South San Francisco, CA 94080",https://www.yelp.com/biz/root-chinese-restaurant-south-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Nueve Mexican Bar & Grill,3.5,715,$$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",San Bruno,CA,94066,37.6267912550288,-122.425354458764,"851 Cherry Ave Ste 2 San Bruno, CA 94066",https://www.yelp.com/biz/nueve-mexican-bar-and-grill-san-bruno-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Chick'nCone - Pacifica,3.5,114,$$,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Pacifica,CA,94044,37.651718,-122.491158,"330 Palmetto Ave Ste D Pacifica, CA 94044",https://www.yelp.com/biz/chickncone-pacifica-pacifica-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Big Mouth Burgers,4.0,654,$$,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",San Bruno,CA,94066,37.6265807090296,-122.427137017335,"851 Cherry Ave Ste 19 San Bruno, CA 94066",https://www.yelp.com/biz/big-mouth-burgers-san-bruno-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
El Toro Loco,4.0,541,$$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",Pacifica,CA,94044,37.635406,-122.490253,"1780 Francisco Blvd Pacifica, CA 94044",https://www.yelp.com/biz/el-toro-loco-pacifica-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Yankee Pier,2.5,725,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",San Francisco,CA,94128,37.618368,-122.387106,"780 S Airport Blvd Terminal 3,Boarding Area F near Gate 72, San Francisco, CA 94128",https://www.yelp.com/biz/yankee-pier-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lovey's Tea Shoppe,4.5,262,$$,"[{'alias': 'british', 'title': 'British'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",Pacifica,CA,94044,37.609369,-122.494654,"4430 Coast Hwy Pacifica, CA 94044",https://www.yelp.com/biz/loveys-tea-shoppe-pacifica?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tang Bar,4.0,193,$$,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",San Francisco,CA,94132,37.728083291061026,-122.47708348221732,"3251 20th Ave Level 2 San Francisco, CA 94132",https://www.yelp.com/biz/tang-bar-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Stella Alpina Osteria,4.0,915,$$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Burlingame,CA,94010,37.578749,-122.349526,"401 Primrose Rd Burlingame, CA 94010",https://www.yelp.com/biz/stella-alpina-osteria-burlingame?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Moonstar,3.0,1271,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",South San Francisco,CA,94080,37.65045,-122.4146754,"405 S Canal St South San Francisco, CA 94080",https://www.yelp.com/biz/moonstar-south-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tyler Florence Rotisserie,4.0,102,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",San Francisco,CA,94128,37.617180412602,-122.382542788982,"780 S Airport Blvd Terminal 2 San Francisco, CA 94128",https://www.yelp.com/biz/tyler-florence-rotisserie-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Nick the Greek,4.0,113,$$,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'falafel', 'title': 'Falafel'}]",Daly City,CA,94015,37.699624,-122.482326,"507 Westlake Ctr Daly City, CA 94015",https://www.yelp.com/biz/nick-the-greek-daly-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Brisbane Lunch Truck,5.0,96,$$,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Brisbane,CA,94005,37.6852672,-122.3975662,"3501 Bayshore Blvd Brisbane, CA 94005",https://www.yelp.com/biz/brisbane-lunch-truck-brisbane?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Pho Nation,4.5,76,$$,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",San Francisco,CA,94134,37.73166,-122.4056,"2428 San Bruno Ave San Francisco, CA 94134",https://www.yelp.com/biz/pho-nation-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Na Na's Kitchen,4.0,186,$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Brisbane,CA,94005,37.68218,-122.40344,"301 Visitacion Ave Brisbane, CA 94005",https://www.yelp.com/biz/na-nas-kitchen-brisbane?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ramen Sky,4.0,126,$$,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",Burlingame,CA,94010,37.58529,-122.36573,"1320 Broadway Burlingame, CA 94010",https://www.yelp.com/biz/ramen-sky-burlingame-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Fog City Cafe,4.5,99,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Colma,CA,94014,37.706656,-122.4585388,"6185 Mission St Colma, CA 94014",https://www.yelp.com/biz/fog-city-cafe-colma-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Luigi's,4.0,378,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Pacifica,CA,94044,37.58894,-122.49434,"950 Linda Mar Blvd Pacifica, CA 94044",https://www.yelp.com/biz/luigis-pacifica?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sixteen Mile House,4.0,366,$$,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",Millbrae,CA,94030,37.602275,-122.393082,"448 Broadway Millbrae, CA 94030",https://www.yelp.com/biz/sixteen-mile-house-millbrae?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Red Lobster,3.0,674,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",San Bruno,CA,94066,37.638775,-122.421782,"1210 El Camino Real San Bruno, CA 94066",https://www.yelp.com/biz/red-lobster-san-bruno?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Amami Sushi,3.5,1337,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",San Bruno,CA,94066,37.61486,-122.40642,"1789 El Camino Real San Bruno, CA 94066",https://www.yelp.com/biz/amami-sushi-san-bruno-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Shabu House,4.0,1062,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",Burlingame,CA,94010,37.58554,-122.36472,"1150 Paloma Ave Burlingame, CA 94010",https://www.yelp.com/biz/shabu-house-burlingame?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Taqueria Pacifica,4.0,311,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",Pacifica,CA,94044,37.635793286094845,-122.49037527055228,"1710 Francisco Blvd Pacifica, CA 94044",https://www.yelp.com/biz/taqueria-pacifica-pacifica?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Trapeze,4.0,469,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Burlingame,CA,94010,37.57905,-122.34554,"266 Lorton Ave Burlingame, CA 94010",https://www.yelp.com/biz/trapeze-burlingame-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
IHOP,2.0,316,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",South San Francisco,CA,94080,37.6453668,-122.4057,"316 S Airport Blvd South San Francisco, CA 94080",https://www.yelp.com/biz/ihop-south-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Napa Farms Market,4.0,544,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",San Francisco,CA,94128,37.6171910355792,-122.382545471192,"780 South Airport Blvd Terminal 2 San Francisco, CA 94128",https://www.yelp.com/biz/napa-farms-market-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The Green Enchilada,4.0,623,$$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",Pacifica,CA,94044,37.650914930193366,-122.49168583800795,"444 Manor Plz Pacifica, CA 94044",https://www.yelp.com/biz/the-green-enchilada-pacifica?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
San Francisco Giants Clubhouse,2.5,247,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",San Francisco,CA,94128,37.6206160681086,-122.389115607748,"780 S Airport Blvd Terminal 3 - Boarding Area F near Gate 82 San Francisco, CA 94128",https://www.yelp.com/biz/san-francisco-giants-clubhouse-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Big Joe's - San Bruno,4.0,188,$$,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'seafood', 'title': 'Seafood'}]",San Bruno,CA,94066,37.62417570846922,-122.4113889022736,"487 San Mateo Ave San Bruno, CA 94066",https://www.yelp.com/biz/big-joes-san-bruno-san-bruno?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Old Skool Cafe,4.5,595,$$,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",San Francisco,CA,94124,37.734266,-122.390515,"1429 Mendell St San Francisco, CA 94124",https://www.yelp.com/biz/old-skool-cafe-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Wang Dae Bak,3.5,317,$$,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",San Francisco,CA,94132,37.73210131803881,-122.4738580233134,"2642 Ocean Ave San Francisco, CA 94132",https://www.yelp.com/biz/wang-dae-bak-san-francisco-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ming Kee Restaurant,4.0,187,$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'delis', 'title': 'Delis'}]",San Francisco,CA,94112,37.7247201,-122.4590121,"1548 Ocean Ave San Francisco, CA 94112",https://www.yelp.com/biz/ming-kee-restaurant-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
A Grape in the Fog,4.0,246,$$,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Pacifica,CA,94044,37.6098890677031,-122.494744948233,"400 Old County Rd Ste 1 Pacifica, CA 94044",https://www.yelp.com/biz/a-grape-in-the-fog-pacifica?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Supreme Pot,4.0,336,$$,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",Daly City,CA,94015,37.67489667,-122.47882167,"3 St Francis Square Daly City, CA 94015",https://www.yelp.com/biz/supreme-pot-daly-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Denny's,2.0,297,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",South San Francisco,CA,94080,37.6501597,-122.4079022,"10 Airport Blvd South San Francisco, CA 94080",https://www.yelp.com/biz/dennys-south-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Cable Car Cafe,3.5,282,$$,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",South San Francisco,CA,94080,37.6558364616417,-122.413891813518,"423 1/2 Grand Ave South San Francisco, CA 94080",https://www.yelp.com/biz/cable-car-cafe-south-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Mediterranean Kitchen,4.5,215,$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}]",Burlingame,CA,94010,37.57913,-122.34565,"270 Lorton Ave Burlingame, CA 94010",https://www.yelp.com/biz/mediterranean-kitchen-burlingame?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lucho's,4.5,329,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newamerican', 'title': 'American (New)'}]",San Francisco,CA,94132,37.73193,-122.47434,"2675 Ocean Ave San Francisco, CA 94132",https://www.yelp.com/biz/luchos-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
21 Taste House,4.0,327,$$,"[{'alias': 'ramen', 'title': 'Ramen'}]",San Francisco,CA,94112,37.7234497070312,-122.45450592041,"1109 Ocean Ave San Francisco, CA 94112",https://www.yelp.com/biz/21-taste-house-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Camino Corner Restaurant,4.0,326,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",San Bruno,CA,94066,37.6160341,-122.4068078,"110 El Camino Real San Bruno, CA 94066",https://www.yelp.com/biz/camino-corner-restaurant-san-bruno?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Mr. Teriyaki Sushi,4.5,514,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",Burlingame,CA,94010,37.5950098,-122.3664099,"851 Burlway Rd Ste 900 Burlingame, CA 94010",https://www.yelp.com/biz/mr-teriyaki-sushi-burlingame-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ichi Ramen,2.5,210,$$,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",San Bruno,CA,94066,37.63882,-122.42177,"1230 El Camino Real Ste P San Bruno, CA 94066",https://www.yelp.com/biz/ichi-ramen-san-bruno?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
SK Korean BBQ,3.5,751,$$$,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}]",San Bruno,CA,94066,37.6132,-122.40388,"1610 El Camino Real San Bruno, CA 94066",https://www.yelp.com/biz/sk-korean-bbq-san-bruno?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
"Fort McKinley Restaurant, Bar & Banquet",3.5,479,$$,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'filipino', 'title': 'Filipino'}]",South San Francisco,CA,94080,37.6414008396949,-122.425199635327,"101 Brentwood Dr South San Francisco, CA 94080",https://www.yelp.com/biz/fort-mckinley-restaurant-bar-and-banquet-south-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Shabu House,4.0,529,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",San Francisco,CA,94132,37.7318587,-122.4733373,"2608 Ocean Ave San Francisco, CA 94132",https://www.yelp.com/biz/shabu-house-san-francisco-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
O' Sole Mio Restaurant,4.0,353,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Millbrae,CA,94030,37.60143,-122.39203,"352 Broadway Millbrae, CA 94030",https://www.yelp.com/biz/o-sole-mio-restaurant-millbrae?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Koi Palace,3.5,3421,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",Daly City,CA,94015,37.6659927368164,-122.466835021973,"365 Gellert Blvd Daly City, CA 94015",https://www.yelp.com/biz/koi-palace-daly-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
City Lunch Restaurant,4.5,37,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'korean', 'title': 'Korean'}]",San Francisco,CA,94124,37.72577,-122.3868,"2101 Ingalls St San Francisco, CA 94124",https://www.yelp.com/biz/city-lunch-restaurant-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lai Lai Restaurant,4.0,380,$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Millbrae,CA,94030,37.601245,-122.391936,"334 Broadway Millbrae, CA 94030",https://www.yelp.com/biz/lai-lai-restaurant-millbrae?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Subculture Deli,4.5,258,$$,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",South San Francisco,CA,94080,37.6496799,-122.41801,"151 S Spruce Ave South San Francisco, CA 94080",https://www.yelp.com/biz/subculture-deli-south-san-francisco?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tasty Pot,3.5,357,$$,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",Daly City,CA,94015,37.700897,-122.484402,"215 Lake Merced Blvd Daly City, CA 94015",https://www.yelp.com/biz/tasty-pot-daly-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Maverick Jack's,4.0,414,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]",Burlingame,CA,94010,37.587554,-122.362919,"1190 California Dr Burlingame, CA 94010",https://www.yelp.com/biz/maverick-jacks-burlingame?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sakesan Sushi & Robata,4.0,400,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",San Francisco,CA,94112,37.7243585192671,-122.457495672167,"1400 Ocean Ave San Francisco, CA 94112",https://www.yelp.com/biz/sakesan-sushi-and-robata-san-francisco-6?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
