name,rating,review_count,price,latitude,longitude,stars,michelin,latBin,lonBin
Nourish,4.0,311,2,40.677941,-73.968455,0,0,40.6,-74.0
Egg Shop,4.0,261,2,40.7188237833334,-73.9581152424216,0,0,40.6,-74.0
Loeb Boathouse Central Park,3.5,1347,3,40.775333,-73.968735,0,0,40.6,-74.0
Portale,4.0,100,3,40.74026,-73.99623,0,0,40.6,-74.0
Four Five Six,4.5,70,2,40.719181,-73.943149,0,0,40.6,-74.0
The Bar Room,4.0,566,2,40.763409,-73.968449,0,0,40.6,-74.0
Hama Japanese Cuisine,4.0,384,2,40.7597846984863,-73.9776382446289,0,0,40.6,-74.0
Astoria Seafood,4.0,804,2,40.754,-73.9298699,0,0,40.6,-74.0
Tabaré Bushwick,4.5,60,2,40.703778,-73.930693,0,0,40.6,-74.0
Mathews Food & Drink,4.0,546,2,40.720879,-74.0428873,0,0,40.6,-74.2
Maman,4.0,299,2,40.7188969,-74.0062207,0,0,40.6,-74.2
The Wheelhouse,4.0,304,2,40.700122,-73.924188,0,0,40.6,-74.0
Malii,4.5,332,2,40.789432,-73.942962,0,0,40.6,-74.0
Aunts et Uncles,4.5,110,2,40.65207,-73.94954,0,0,40.6,-74.0
Beebe's,4.0,153,2,40.754827,-73.935918,0,0,40.6,-74.0
Zen Ramen & Sushi,4.5,2154,2,40.75177475474212,-73.98897630211589,0,0,40.6,-74.0
Union Square Cafe,4.0,1271,3,40.737772,-73.987876,0,0,40.6,-74.0
Warude,4.0,120,2,40.6846262,-73.9440354,0,0,40.6,-74.0
Yong Kang Street,4.0,137,2,40.748187,-73.988737,0,0,40.6,-74.0
The Horny Ram,4.0,619,2,40.75528,-73.96857,0,0,40.6,-74.0
Xi'an Famous Foods,4.0,72,2,40.69212,-73.9867,0,0,40.6,-74.0
YUJI Ramen,4.0,132,2,40.712527,-73.9487788,0,0,40.6,-74.0
Klom Klorm,4.5,386,2,40.70318,-73.91701,0,0,40.6,-74.0
Kevin's,4.0,149,2,40.67917564268324,-74.0105960311045,0,0,40.6,-74.2
Adrienne's Pizzabar,4.0,1737,2,40.7043362,-74.0101733,0,0,40.6,-74.2
Yoon Haeundae Galbi,4.5,586,3,40.74996750318778,-73.98443095513923,0,0,40.6,-74.0
Local & Vine,4.5,88,2,40.72528,-74.0074,0,0,40.6,-74.2
Sunrises/Sunsets,4.0,129,2,40.69381,-73.922683,0,0,40.6,-74.0
Land,4.0,1082,2,40.78497,-73.9772182,0,0,40.6,-74.0
Broadstone Bar & Kitchen,4.0,303,2,40.70411,-74.01186,0,0,40.6,-74.2
Mari,4.5,35,4,40.76152,-73.99061,0,0,40.6,-74.0
Chirp,4.5,159,2,40.75339,-73.99591,0,0,40.6,-74.0
7th Street Burger,4.5,99,2,40.72697,-73.98546,0,0,40.6,-74.0
Aahar Indian Cuisine,4.5,385,2,40.71334,-74.0081,0,0,40.6,-74.2
Pinch Chinese,4.0,403,2,40.72645222833495,-74.0017973317552,0,0,40.6,-74.2
The Penrose,4.0,1315,2,40.775427,-73.953115,0,0,40.6,-74.0
Jun-Men Ramen Bar,4.0,659,2,40.748209,-74.00047,0,0,40.6,-74.2
Forno Rosso,4.0,751,2,40.694467,-73.98293,0,0,40.6,-74.0
Black Tap - Soho,3.5,1282,2,40.723794,-74.004193,0,0,40.6,-74.2
Frost Restaurant,4.0,170,2,40.7183945,-73.9434941,0,0,40.6,-74.0
Canal Street Market,4.0,201,2,40.71897,-74.00102,0,0,40.6,-74.2
Taïm,4.5,1548,2,40.736002376347,-74.0019588366439,0,0,40.6,-74.2
Marufuku Ramen,4.5,3685,2,37.78520111708754,-122.4320083486284,0,0,37.6,-122.60000000000001
Farmhouse Kitchen Thai Cuisine,4.0,3085,2,37.7601928839328,-122.4114188698492,0,0,37.6,-122.60000000000001
Parada 22,4.0,1328,2,37.769217,-122.4521212,0,0,37.6,-122.60000000000001
Jamie's place,4.5,167,2,37.762616,-122.465979,0,0,37.6,-122.60000000000001
Kitchen Story,4.0,3675,2,37.7642352,-122.4306936,0,0,37.6,-122.60000000000001
Surisan,4.5,2502,2,37.80678,-122.41756,0,0,37.800000000000004,-122.60000000000001
Daeho Kalbijjim & Beef Soup,4.5,1268,3,37.78601,-122.42858,0,0,37.6,-122.60000000000001
Sotto Mare Oysteria & Seafood,4.5,4290,2,37.79979,-122.40834,0,0,37.6,-122.60000000000001
Starbelly,4.0,2005,2,37.7640744,-122.4325634,0,0,37.6,-122.60000000000001
Zazie,4.0,4761,2,37.765244,-122.4501138,0,0,37.6,-122.60000000000001
Fog Harbor Fish House,4.5,7282,2,37.80898821475503,-122.41029651587516,0,0,37.800000000000004,-122.60000000000001
a Mano,4.0,1232,2,37.776963880538,-122.423868469312,0,0,37.6,-122.60000000000001
Son & Garden,4.5,639,2,37.783387,-122.419016,0,0,37.6,-122.60000000000001
Dumpling House,4.5,290,2,37.763552,-122.432762,0,0,37.6,-122.60000000000001
Nopa,4.0,5193,3,37.77483,-122.43746,0,0,37.6,-122.60000000000001
Horsefeather,4.0,399,2,37.774501,-122.437355,0,0,37.6,-122.60000000000001
Dumpling Kitchen,4.0,1812,2,37.7423,-122.48701,0,0,37.6,-122.60000000000001
Burma Superstar,4.0,7057,2,37.782787322998,-122.462539672852,0,0,37.6,-122.60000000000001
Beretta,4.0,216,2,37.775749,-122.43825,0,0,37.6,-122.60000000000001
California Fish Market Restaurant,4.5,357,2,37.7998,-122.40832,0,0,37.6,-122.60000000000001
The Snug,4.0,294,2,37.79094,-122.43443,0,0,37.6,-122.60000000000001
Tastebuds,4.0,198,2,37.77715801324,-122.46266875416,0,0,37.6,-122.60000000000001
Brenda's French Soul Food,4.0,11411,2,37.7829016035273,-122.419043442957,0,0,37.6,-122.60000000000001
Nopalito,4.0,1935,2,37.77343530099,-122.438993048014,0,0,37.6,-122.60000000000001
Lokma,4.5,457,2,37.78215,-122.47867,0,0,37.6,-122.60000000000001
Dumpling Home,4.5,404,2,37.77583055001725,-122.4226361,0,0,37.6,-122.60000000000001
Woodhouse Fish Company,4.0,2387,2,37.78742,-122.43327,0,0,37.6,-122.60000000000001
Wooden Spoon,4.5,460,2,37.7666182758937,-122.430262778253,0,0,37.6,-122.60000000000001
Manna,4.0,1205,2,37.76384,-122.46708,0,0,37.6,-122.60000000000001
Komaaj,5.0,141,2,37.74883,-122.41725,0,0,37.6,-122.60000000000001
Beretta,4.0,3891,2,37.753869,-122.420611,0,0,37.6,-122.60000000000001
Hilda and Jesse,2.5,13,4,37.80005876447078,-122.41104169046976,0,0,37.800000000000004,-122.60000000000001
San Tung,4.0,7389,2,37.76378306790313,-122.46900735179602,0,0,37.6,-122.60000000000001
Kokkari Estiatorio,4.5,4752,3,37.796996,-122.399661,0,0,37.6,-122.4
Brenda's Meat & Three,4.0,1282,2,37.7781489203981,-122.438551256878,0,0,37.6,-122.60000000000001
JIJIME,4.5,419,2,37.7806549278456,-122.478949574806,0,0,37.6,-122.60000000000001
Cafe De Casa,4.5,95,2,37.76236,-122.43471,0,0,37.6,-122.60000000000001
Nash Hot Chicken & Ramen,4.5,49,2,37.7626533,-122.4343627,0,0,37.6,-122.60000000000001
Limoncello,5.0,1324,2,37.7873184067081,-122.423591369312,0,0,37.6,-122.60000000000001
Delarosa,4.0,1728,2,37.800287,-122.439110224537,0,0,37.800000000000004,-122.60000000000001
Fiorella - Sunset,4.0,84,3,37.76515,-122.46605,0,0,37.6,-122.60000000000001
MaMo,4.5,172,2,37.80384,-122.43366,0,0,37.800000000000004,-122.60000000000001
Blind Butcher,4.0,159,2,37.76116,-122.43414,0,0,37.6,-122.60000000000001
Fable,4.0,666,2,37.759958,-122.435089,0,0,37.6,-122.60000000000001
Picaro,4.0,1731,2,37.765051,-122.42246,0,0,37.6,-122.60000000000001
Padrecito,4.0,1006,2,37.7656775,-122.4500746,0,0,37.6,-122.60000000000001
Udon Mugizo,4.0,1087,2,37.78501,-122.431741,0,0,37.6,-122.60000000000001
Ushi Taro Ramen,4.5,324,2,37.7625462134757,-122.466102987528,0,0,37.6,-122.60000000000001
The Front Porch,4.0,3000,2,37.7438,-122.422035,0,0,37.6,-122.60000000000001
Suppenküche,4.0,3214,2,37.7762603759766,-122.426391601562,0,0,37.6,-122.60000000000001
Pearl 6101,4.5,336,2,37.7838344,-122.4830463,0,0,37.6,-122.60000000000001
Noodle in a Haystack,5.0,37,2,37.78066412799114,-122.46872181182351,0,0,37.6,-122.60000000000001
Um Ma,4.0,494,2,37.765498241972274,-122.4661957,0,0,37.6,-122.60000000000001
Ernest,4.5,166,4,37.76329,-122.410738,0,0,37.6,-122.60000000000001
Santeria,4.5,145,2,37.764919409847394,-122.4318742285076,0,0,37.6,-122.60000000000001
The Italian Homemade Company,4.5,1066,2,37.79742,-122.43097,0,0,37.6,-122.60000000000001
Roma Antica,4.5,963,2,37.79989,-122.4408,0,0,37.6,-122.60000000000001
Hodala,4.0,603,2,37.7800054050483,-122.481684274971,0,0,37.6,-122.60000000000001
Mensho Tokyo SF,4.0,2459,2,37.78686,-122.41439,0,0,37.6,-122.60000000000001
Beit Rima,4.5,504,2,37.76872,-122.42943,0,0,37.6,-122.60000000000001
Niku Steakhouse,4.5,361,4,37.769675768063806,-122.40351925075042,0,0,37.6,-122.60000000000001
Eats,4.0,1237,2,37.7832999,-122.45988,0,0,37.6,-122.60000000000001
Hinodeya Ramen Bar,4.0,1491,2,37.7861574638014,-122.430057115853,0,0,37.6,-122.60000000000001
Rooftop 25,4.0,216,2,37.77851,-122.39432,0,0,37.6,-122.4
Cracked & Battered - Marina,4.5,311,2,37.80048,-122.44014,0,0,37.800000000000004,-122.60000000000001
Izakaya Sozai,4.0,2108,2,37.76384193832725,-122.47413,0,0,37.6,-122.60000000000001
Loló,4.0,2307,2,37.7573462,-122.4214034,0,0,37.6,-122.60000000000001
Sweet Maple,4.5,4200,2,37.785735681426,-122.43507770852,0,0,37.6,-122.60000000000001
Purple Rice,4.5,173,2,37.771917,-122.430753,0,0,37.6,-122.60000000000001
opa cafe,4.5,411,2,37.783969,-122.441505,0,0,37.6,-122.60000000000001
The Richmond,4.5,732,3,37.77702,-122.46534,0,0,37.6,-122.60000000000001
State Bird Provisions,4.0,2906,3,37.78374,-122.433005,0,0,37.6,-122.60000000000001
Cassava,4.0,923,2,37.775611,-122.496606,0,0,37.6,-122.60000000000001
Beit Rima,4.5,153,2,37.765956,-122.449679,0,0,37.6,-122.60000000000001
Cha Cha Cha,4.0,3300,2,37.7691434,-122.4520399,0,0,37.6,-122.60000000000001
Abrazo,4.5,112,3,37.7994,-122.41888,0,0,37.6,-122.60000000000001
Pho Huong Viet,4.5,120,2,37.77995,-122.48105,0,0,37.6,-122.60000000000001
Bonita Taqueria Y Rotisserie,4.5,61,2,37.76439,-122.4334,0,0,37.6,-122.60000000000001
Tadu Ethiopian Kitchen,4.5,362,2,37.773497320774,-122.391527131952,0,0,37.6,-122.4
El Techo,4.0,2321,2,37.75661,-122.41927,0,0,37.6,-122.60000000000001
La Mar Cebichería Peruana,4.0,4043,3,37.7974182368553,-122.395129846558,0,0,37.6,-122.4
NOVY Restaurant,4.0,474,2,37.75153,-122.43212,0,0,37.6,-122.60000000000001
Lavash,4.0,1458,2,37.76406989831434,-122.46342441895987,0,0,37.6,-122.60000000000001
Barzotto,4.0,727,2,37.7525211773737,-122.420917153358,0,0,37.6,-122.60000000000001
Ben Thai Cafe,4.5,669,2,37.78924,-122.42065,0,0,37.6,-122.60000000000001
Nojo Ramen Tavern,4.0,1022,2,37.77669,-122.42151,0,0,37.6,-122.60000000000001
Vive La Tarte,4.5,93,2,37.75163,-122.43261,0,0,37.6,-122.60000000000001
Burma Love,4.0,1369,2,37.76961,-122.42205,0,0,37.6,-122.60000000000001
Lark,4.0,309,2,37.761243,-122.434248,0,0,37.6,-122.60000000000001
Anchor Oyster Bar,4.5,1564,2,37.759701649632525,-122.43476121686464,0,0,37.6,-122.60000000000001
Palette,4.5,144,3,37.781794,-122.401819,0,0,37.6,-122.60000000000001
YH-Beijing,4.5,184,2,37.77219859919826,-122.43062306195498,0,0,37.6,-122.60000000000001
Dumpling Time,4.0,2313,2,37.7697533,-122.4022546,0,0,37.6,-122.60000000000001
The View Lounge,4.0,1824,2,37.785343,-122.404401,0,0,37.6,-122.60000000000001
Souvla,4.0,1542,2,37.77643,-122.425,0,0,37.6,-122.60000000000001
The Pawn Shop,4.5,314,2,37.781102416684746,-122.40836138075936,0,0,37.6,-122.60000000000001
Tony's Pizza Napoletana,4.0,5689,2,37.8003315377662,-122.409053979377,0,0,37.800000000000004,-122.60000000000001
Limón,4.0,3351,2,37.7570514,-122.416461,0,0,37.6,-122.60000000000001
The Morris,4.5,329,3,37.762967,-122.40856,0,0,37.6,-122.60000000000001
Mangrove Kitchen,4.0,314,2,37.77251,-122.43696,0,0,37.6,-122.60000000000001
1428 HAIGHT Patio Cafe & Crepery,4.0,428,2,37.77036,-122.44596,0,0,37.6,-122.60000000000001
San Ho Won,4.5,89,4,37.75944,-122.41017,0,0,37.6,-122.60000000000001
CreoLa,4.5,97,2,37.7662642,-122.4527631,0,0,37.6,-122.60000000000001
Chez Maman West,4.0,1330,2,37.776988,-122.423164,0,0,37.6,-122.60000000000001
Matterhorn Restaurant & Bakery,4.5,80,3,37.79717,-122.42397,0,0,37.6,-122.60000000000001
Rich Table,4.0,1361,3,37.77485,-122.42284,0,0,37.6,-122.60000000000001
Hai Ky Noodles,4.5,1049,2,37.7840538024902,-122.417953491211,0,0,37.6,-122.60000000000001
Mamahuhu,4.0,213,2,37.78267,-122.46493,0,0,37.6,-122.60000000000001
Cielito Lindo,4.5,205,2,37.7759231,-122.4957889,0,0,37.6,-122.60000000000001
Mersea,4.5,871,2,37.820673,-122.3750203,0,0,37.800000000000004,-122.4
Plain Jane,4.5,402,2,37.75497,-122.4235,0,0,37.6,-122.60000000000001
Iza Ramen Lower Haight,4.0,760,2,37.7718144,-122.4305515,0,0,37.6,-122.60000000000001
Ken,5.0,42,4,37.77152,-122.43688,0,0,37.6,-122.60000000000001
Che Fico Alimentari,4.0,123,3,37.777467,-122.437936,0,0,37.6,-122.60000000000001
Lolinda,4.0,2115,3,37.7566658,-122.419116,0,0,37.6,-122.60000000000001
Plow,4.0,2829,2,37.762537673684,-122.39535099572,0,0,37.6,-122.4
Delarosa,4.0,1403,2,37.7856178857509,-122.404516608598,0,0,37.6,-122.60000000000001
Seven Hills,4.5,1136,3,37.7981712,-122.4186984,0,0,37.6,-122.60000000000001
Brioche Bakery & Cafe,4.0,50,2,37.76998,-122.44933,0,0,37.6,-122.60000000000001
Home Plate,4.0,1363,2,37.79990506085279,-122.4371697,0,0,37.6,-122.60000000000001
Terra Cotta Warrior,4.0,613,2,37.76102,-122.489581,0,0,37.6,-122.60000000000001
Malasa,4.5,163,2,37.76336,-122.46593,0,0,37.6,-122.60000000000001
Izakaya Yoki,4.5,320,2,37.789884,-122.412317,0,0,37.6,-122.60000000000001
Tratto,4.0,605,2,37.7867826774259,-122.411693133189,0,0,37.6,-122.60000000000001
Flores,4.0,745,2,37.7976161048577,-122.432580590249,0,0,37.6,-122.60000000000001
MaMa Ji's,4.0,815,2,37.7607584141734,-122.438729188523,0,0,37.6,-122.60000000000001
Firefly Restaurant,4.0,1484,3,37.751206,-122.438189,0,0,37.6,-122.60000000000001
Ragazza,4.0,691,2,37.772476,-122.437473,0,0,37.6,-122.60000000000001
Troya,4.0,652,2,37.7893743915288,-122.434076070785,0,0,37.6,-122.60000000000001
Bella Trattoria,4.5,1585,2,37.78136,-122.46092107729817,0,0,37.6,-122.60000000000001
Alnico,4.5,194,2,37.755952,-122.421328,0,0,37.6,-122.60000000000001
Uma Casa,4.0,310,3,37.74594,-122.42704,0,0,37.6,-122.60000000000001
Lime Tree Southeast Asian Kitchen,4.5,376,2,37.7827421185773,-122.468323160254,0,0,37.6,-122.60000000000001
Hog Island Oyster,4.5,6373,2,37.795831,-122.393303,0,0,37.6,-122.4
Pancake Boy,4.0,1055,2,37.751349,-122.432183,0,0,37.6,-122.60000000000001
L’Ardoise Bistro,4.5,1327,3,37.7665241,-122.4331385,0,0,37.6,-122.60000000000001
Fiorella -Clement,4.0,529,2,37.7819188861214,-122.484491206706,0,0,37.6,-122.60000000000001
The Italian Homemade Company,4.5,1689,2,37.801752,-122.411851,0,0,37.800000000000004,-122.60000000000001
Caliente Bistro Kitchen,5.0,84,2,37.78101,-122.47126,0,0,37.6,-122.60000000000001
Willkommen,4.0,156,2,37.7662780850621,-122.430849708617,0,0,37.6,-122.60000000000001
Souvla,4.0,511,2,37.7744799,-122.43802,0,0,37.6,-122.60000000000001
Original Joe's,4.0,1698,2,37.80021,-122.40945,0,0,37.800000000000004,-122.60000000000001
Hoshinoya,4.5,116,2,37.78619933951487,-122.42980602887712,0,0,37.6,-122.60000000000001
Perilla,4.0,1420,2,37.76415,-122.46711,0,0,37.6,-122.60000000000001
Tanglad,4.5,162,2,37.761492,-122.434844,0,0,37.6,-122.60000000000001
Canela Bistro & Wine Bar,4.5,721,2,37.764878,-122.432438,0,0,37.6,-122.60000000000001
HOT JOHNNIE’S,4.5,182,2,37.76083883893122,-122.4344859,0,0,37.6,-122.60000000000001
Kaiju Eats Ramen and Izakaya,4.0,844,2,37.781106,-122.455533,0,0,37.6,-122.60000000000001
Presidio Kebab,4.5,190,2,37.7880728,-122.4468073,0,0,37.6,-122.60000000000001
Sorrel,4.0,284,4,37.788563,-122.446188,0,0,37.6,-122.60000000000001
The Korner Store,5.0,23,2,37.76109,-122.42173,0,0,37.6,-122.60000000000001
Chloe's Cafe,4.0,1029,2,37.7486351154446,-122.42695521362,0,0,37.6,-122.60000000000001
Pizzetta 211,4.5,1360,2,37.783684,-122.482974,0,0,37.6,-122.60000000000001
Paprika,4.5,432,2,37.752362,-122.419099,0,0,37.6,-122.60000000000001
Outer Orbit,4.5,127,2,37.745293683222414,-122.4199142902119,0,0,37.6,-122.60000000000001
Pizzeria Delfina - Pacific Heights,4.0,1502,2,37.789104,-122.434441,0,0,37.6,-122.60000000000001
Akira Japanese Restaurant,4.0,442,2,37.78846,-122.42421,0,0,37.6,-122.60000000000001
Wayfare Tavern,4.0,4130,3,37.794169,-122.402359,0,0,37.6,-122.60000000000001
3rd Cousin,4.0,344,3,37.73907,-122.41366,0,0,37.6,-122.60000000000001
Cracked & Battered - Potrero Hill,4.5,1072,2,37.76266,-122.39719,0,0,37.6,-122.4
Sunset Cantina,4.5,225,2,37.760974,-122.4988,0,0,37.6,-122.60000000000001
Inle Burmese Cuisine,4.0,135,2,37.75022,-122.42757,0,0,37.6,-122.60000000000001
Scopo Divino,4.5,298,2,37.78829,-122.44078,0,0,37.6,-122.60000000000001
Damn Fine,4.5,101,2,37.76098,-122.4988,0,0,37.6,-122.60000000000001
Mama's On Washington Square,4.0,4467,2,37.80154764480075,-122.40958283157882,0,0,37.800000000000004,-122.60000000000001
Lazy Bear,4.5,693,4,37.76041,-122.41969,0,0,37.6,-122.60000000000001
True Laurel,4.0,251,2,37.75953,-122.411448,0,0,37.6,-122.60000000000001
Uva Enoteca,4.0,945,2,37.7720139920712,-122.43152461946,0,0,37.6,-122.60000000000001
Jane on Fillmore,4.0,1072,2,37.78934,-122.43423,0,0,37.6,-122.60000000000001
Nabe,4.5,268,2,37.7994842529297,-122.436813354492,0,0,37.6,-122.60000000000001
Blush!,4.0,312,2,37.7611002,-122.4351875,0,0,37.6,-122.60000000000001
La Cocina Municipal Marketplace,5.0,23,2,37.781804,-122.415897,0,0,37.6,-122.60000000000001
Birba,4.5,152,2,37.77787,-122.42421,0,0,37.6,-122.60000000000001
Kogi Gogi BBQ,4.0,664,3,37.763107,-122.466074,0,0,37.6,-122.60000000000001
Magic Flute Ristorante,4.0,602,2,37.787162,-122.453086,0,0,37.6,-122.60000000000001
Barrio Chino,4.5,69,2,37.80025,-122.43537,0,0,37.800000000000004,-122.60000000000001
Vixi,4.0,238,2,37.7861360012484,-122.453669942915,0,0,37.6,-122.60000000000001
The Alembic,4.0,1675,2,37.769371,-122.451176,0,0,37.6,-122.60000000000001
Unco Frank’s,5.0,29,2,37.78284885844072,-122.46411696680588,0,0,37.6,-122.60000000000001
Breakfast at Tiffany's,4.0,984,2,37.7304538339376,-122.40473203361,0,0,37.6,-122.60000000000001
Cotogna,4.0,1577,3,37.7975,-122.40336,0,0,37.6,-122.60000000000001
Saucy Asian,4.0,386,2,37.76261,-122.43094,0,0,37.6,-122.60000000000001
Chez Maman East,4.5,2209,2,37.762463,-122.396712,0,0,37.6,-122.4
Bistro Central Parc,4.5,972,3,37.775023,-122.44427,0,0,37.6,-122.60000000000001
Orchids Cafe,4.0,164,2,37.72311,-122.45369,0,0,37.6,-122.60000000000001
Kibatsu,4.5,240,3,37.77243,-122.42899,0,0,37.6,-122.60000000000001
Marlena Restaurant,4.5,170,4,37.746616,-122.413345,0,0,37.6,-122.60000000000001
Kantine,4.0,266,2,37.770655,-122.425312,0,0,37.6,-122.60000000000001
Bacco,4.0,505,2,37.751467,-122.430042,0,0,37.6,-122.60000000000001
The Crew,4.0,489,2,37.7543406605787,-122.478169364418,0,0,37.6,-122.60000000000001
Lime Tree Southeast Asian Kitchen,4.0,1539,2,37.764337,-122.462736,0,0,37.6,-122.60000000000001
Gozu,4.5,78,4,37.791243,-122.39198,0,0,37.6,-122.4
SSAL,4.5,158,4,37.79728333,-122.421945,0,0,37.6,-122.60000000000001
Kui Shin Bo,4.0,830,2,37.785367,-122.429465,0,0,37.6,-122.60000000000001
Lupa Trattoria,4.0,693,2,37.75102,-122.43452,0,0,37.6,-122.60000000000001
Kazan,4.5,513,2,37.752694,-122.408469,0,0,37.6,-122.60000000000001
Breakfast Little,5.0,245,2,37.75552,-122.41955,0,0,37.6,-122.60000000000001
Pork Store Cafe,4.0,1406,2,37.77000159022243,-122.44625344061387,0,0,37.6,-122.60000000000001
AL's Place,4.0,884,3,37.7490078521491,-122.42025397718,0,0,37.6,-122.60000000000001
Bhoga,4.0,205,2,37.76139,-122.43541,0,0,37.6,-122.60000000000001
Amitis Café,4.5,203,2,37.77384,-122.44583,0,0,37.6,-122.60000000000001
Paula's Cafe,4.5,43,2,37.772325,-122.430265,0,0,37.6,-122.60000000000001
Tarragon Cafe,4.5,52,2,37.77139,-122.43014,0,0,37.6,-122.60000000000001
Nara,4.5,399,2,37.79088990871824,-122.42094463158011,0,0,37.6,-122.60000000000001
Chome,4.5,84,2,37.76209,-122.41924,0,0,37.6,-122.60000000000001
Swan Oyster Depot,4.0,2993,2,37.79093981867232,-122.42091112637075,0,0,37.6,-122.60000000000001
Hardwood Bar & Smokery,4.0,132,2,37.77045,-122.40499,0,0,37.6,-122.60000000000001
Cafe Reverie,4.0,605,2,37.76612,-122.44986,0,0,37.6,-122.60000000000001
The Ramp Restaurant,3.5,1176,2,37.76541,-122.38669,0,0,37.6,-122.4
Octavia,4.0,615,3,37.7879638671875,-122.427192687988,0,0,37.6,-122.60000000000001
Gusto Pinsa Romana,4.5,463,2,37.7896740586658,-122.413919270039,0,0,37.6,-122.60000000000001
Super Duper Burgers,4.5,36,2,37.78672898134946,-122.4502710605128,0,0,37.6,-122.60000000000001
Osteria Bella,4.5,139,2,37.781462,-122.460877,0,0,37.6,-122.60000000000001
jū-ni,4.5,438,4,37.77653,-122.43883,0,0,37.6,-122.60000000000001
Birdsong,4.5,326,4,37.7793175,-122.4105235,0,0,37.6,-122.60000000000001
Palm House,4.0,1063,2,37.797772,-122.432887,0,0,37.6,-122.60000000000001
Poesia,4.0,834,3,37.76115,-122.43431,0,0,37.6,-122.60000000000001
Art's Cafe,4.5,1170,2,37.763926,-122.4657578,0,0,37.6,-122.60000000000001
The Italian Homemade Company,4.0,269,2,37.774414,-122.420937,0,0,37.6,-122.60000000000001
Hook Fish,4.5,740,2,37.76237,-122.50685,0,0,37.6,-122.60000000000001
Besharam,3.5,286,2,37.75419470439168,-122.38973528066064,0,0,37.6,-122.4
Il Casaro Pizzeria & Mozzarella Bar -  Castro,4.0,179,2,37.766951,-122.428641,0,0,37.6,-122.60000000000001
The Codmother Fish & Chips,4.5,3117,2,37.8072702557489,-122.417093771758,0,0,37.800000000000004,-122.60000000000001
What The Cluck - Haight,4.5,217,2,37.7695304,-122.4515775,0,0,37.6,-122.60000000000001
Cafe Okawari,4.5,186,2,37.77826,-122.39388,0,0,37.6,-122.4
Bellota,4.0,700,3,37.772,-122.40526,0,0,37.6,-122.60000000000001
Mamanoko,4.5,349,2,37.7999557,-122.4414378,0,0,37.6,-122.60000000000001
Manitas Cafe,4.5,130,2,37.77351,-122.45071,0,0,37.6,-122.60000000000001
Noosh,3.5,490,2,37.7880771447147,-122.43393894285,0,0,37.6,-122.60000000000001
Eiji,4.0,1115,2,37.764058,-122.430685,0,0,37.6,-122.60000000000001
Waraku,4.0,943,2,37.785902199528174,-122.4287742,0,0,37.6,-122.60000000000001
Nara Restaurant & Sake Bar,4.5,1640,2,37.7721665317965,-122.430675700307,0,0,37.6,-122.60000000000001
LaLe,4.0,540,2,37.763813,-122.465797,0,0,37.6,-122.60000000000001
Spruce,4.0,2054,4,37.787621,-122.452734,0,0,37.6,-122.60000000000001
The New Spot On Polk,4.5,792,2,37.798839,-122.422409,0,0,37.6,-122.60000000000001
Mister Jiu's,3.5,842,4,37.7937724,-122.4067594,0,0,37.6,-122.60000000000001
Ryoko's,4.0,3135,2,37.7881987776243,-122.412059158087,0,0,37.6,-122.60000000000001
Diamond Cafe,4.5,161,2,37.7512897856745,-122.43616884886,0,0,37.6,-122.60000000000001
The Little Chihuahua,4.0,1534,2,37.7720399,-122.43688,0,0,37.6,-122.60000000000001
Cafe Réveille,4.0,163,2,37.7710554824632,-122.432099291995,0,0,37.6,-122.60000000000001
Coqueta,4.0,2258,3,37.798588,-122.396639,0,0,37.6,-122.4
La Fusión,4.5,1152,2,37.7916357455614,-122.403691572642,0,0,37.6,-122.60000000000001
Chapeau,4.5,2792,3,37.78327,-122.46066,0,0,37.6,-122.60000000000001
Breadbelly,4.5,344,2,37.78275,-122.47439,0,0,37.6,-122.60000000000001
ABACÁ,4.0,138,3,37.80680494183422,-122.41706588852708,0,0,37.800000000000004,-122.60000000000001
Moya,4.0,383,2,37.776067,-122.414074,0,0,37.6,-122.60000000000001
Karaweik Burmese Cuisine,4.5,184,2,37.79991,-122.43804,0,0,37.6,-122.60000000000001
Marugame Udon,4.0,2056,2,37.727494,-122.476531,0,0,37.6,-122.60000000000001
Aria Korean Street Food,4.0,1061,2,37.78655,-122.41795,0,0,37.6,-122.60000000000001
Halal Dastarkhan,4.5,180,2,37.788295,-122.418399,0,0,37.6,-122.60000000000001
Merchant Roots,5.0,59,4,37.78205697913658,-122.4326902,0,0,37.6,-122.60000000000001
Oma San Francisco Station,4.5,247,4,37.785103,-122.430974,0,0,37.6,-122.60000000000001
Little Star Pizza - Divisadero ,4.5,2969,2,37.77753,-122.43798,0,0,37.6,-122.60000000000001
Outerlands,3.5,2287,2,37.76025390625,-122.505020141602,0,0,37.6,-122.60000000000001
Guilin Rice Noodles House,4.0,88,2,37.7429,-122.47586,0,0,37.6,-122.60000000000001
Kin Khao,4.0,2135,2,37.7852278803726,-122.409348137336,0,0,37.6,-122.60000000000001
The Monk's Kettle,4.0,2256,2,37.7647290879634,-122.42297490884,0,0,37.6,-122.60000000000001
Chubby Noodle,4.0,786,2,37.7997609,-122.4085676,0,0,37.6,-122.60000000000001
Volcano,4.0,1268,2,37.78067,-122.47802,0,0,37.6,-122.60000000000001
Nob Hill Cafe,4.0,1390,2,37.7932599,-122.41262,0,0,37.6,-122.60000000000001
Thai Nghiep Ky Mi Gia,4.5,488,2,37.753965,-122.479139,0,0,37.6,-122.60000000000001
